"subject_name","qseqid","sseqid","pident","evalue","qcovhsp","bitscore"
"Chl_tepidum_TLS","NP_662836.1","NP_662836.1",100,0,100,1140
"Chl_tepidum_TLS","NP_662868.1","NP_662868.1",100,0,100,723
"Chl_tepidum_TLS","NP_662894.1","NP_662894.1",100,7.83e-163,100,445
"Chl_tepidum_TLS","NP_662895.1","NP_662895.1",100,0,100,1501
"Chl_tepidum_TLS","NP_662929.1","NP_662929.1",100,3.5e-59,100,171
"Chl_tepidum_TLS","NP_662937.1","NP_662937.1",100,1.49e-58,100,170
"Chl_tepidum_TLS","NP_662939.1","NP_662939.1",100,2.01e-74,100,212
"Chl_tepidum_TLS","NP_663024.1","NP_663024.1",100,0,100,563
"Chl_tepidum_TLS","NP_663025.1","NP_663025.1",100,0,100,1109
"Chl_tepidum_TLS","NP_663026.1","NP_663026.1",100,0,100,863
"Ignavibacterium_album_JCM_16511_outgroup","NP_660934.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661538.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661548.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661549.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661937.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661954.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661968.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661979.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_661980.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662184.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662185.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662208.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662269.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662384.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662522.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662656.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662713.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662819.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662820.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662836.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662868.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662894.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662895.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662929.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662937.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_662939.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_663024.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_663025.1",NA,NA,NA,NA,NA
"Ignavibacterium_album_JCM_16511_outgroup","NP_663026.1",NA,NA,NA,NA,NA
"L227_2013_bin22","NP_660934.1","CA-L227-2013_25639_2",66.568,2.94e-172,100,478
"L227_2013_bin22","NP_661538.1","CA-L227-2013_14996_20",68.056,5.85e-74,100,214
"L227_2013_bin22","NP_661548.1","CA-L227-2013_14996_28",60.793,1.97e-96,100,277
"L227_2013_bin22","NP_661549.1","CA-L227-2013_14996_29",57.627,9.33e-66,80,198
"L227_2013_bin22","NP_661954.1","CA-L227-2013_198574_4",73.457,2.47e-179,94,496
"L227_2013_bin22","NP_661968.1","CA-L227-2013_198574_9",64.55,1.53e-92,98,265
"L227_2013_bin22","NP_661979.1","CA-L227-2013_40959_24",85.902,0,100,1091
"L227_2013_bin22","NP_661980.1","CA-L227-2013_40959_23",87.437,0,100,719
"L227_2013_bin22","NP_662184.1","CA-L227-2013_141994_24",81.129,0,100,981
"L227_2013_bin22","NP_662185.1","CA-L227-2013_141994_23",86.705,0,88,611
"L227_2013_bin22","NP_662208.1","CA-L227-2013_175052_30",75.728,5.92e-58,22,183
"L227_2013_bin22","NP_662269.1","CA-L227-2013_20128_24",67.89,7.09e-104,89,296
"L227_2013_bin22","NP_662384.1","CA-L227-2013_91010_2",87.432,0,100,683
"L227_2013_bin22","NP_662522.1","CA-L227-2013_29871_26",67.136,1.1e-93,100,269
"L227_2013_bin22","NP_662656.1","CA-L227-2013_27727_1",77.419,0,76,563
"L227_2013_bin22","NP_662713.1","CA-L227-2013_234275_23",82.327,0,100,791
"L227_2013_bin22","NP_662819.1","CA-L227-2013_261332_8",95,8.12e-51,100,150
"L227_2013_bin22","NP_662820.1","CA-L227-2013_261332_7",80.597,3.25e-73,96,211
"L227_2013_bin22","NP_662836.1","CA-L227-2013_269817_84",91.941,0,100,1067
"L227_2013_bin22","NP_662868.1","CA-L227-2013_175052_29",77.273,0,92,539
"L227_2013_bin22","NP_662894.1","CA-L227-2013_182797_7",72,5.33e-87,80,254
"L227_2013_bin22","NP_662895.1","CA-L227-2013_182797_8",90.233,0,94,1299
"L227_2013_bin22","NP_663024.1","CA-L227-2013_269817_31",89.855,0,100,511
"L227_2013_bin22","NP_663025.1","CA-L227-2013_269817_30",73.013,0,100,826
"L227_2013_bin22","NP_663026.1","CA-L227-2013_269817_29",82.143,0,100,726
"L227_2013_bin55","NP_661538.1","CA-L227-2013_36233_4",65.972,7.36e-74,100,213
"L227_2013_bin55","NP_661548.1","CA-L227-2013_36233_12",59.912,1.67e-100,100,287
"L227_2013_bin55","NP_661549.1","CA-L227-2013_36233_13",56.97,1.9e-65,75,198
"L227_2013_bin55","NP_661968.1","CA-L227-2013_15635_2",71.958,1.57e-100,98,285
"L227_2013_bin55","NP_661979.1","CA-L227-2013_12539_7",85.902,0,100,1095
"L227_2013_bin55","NP_661980.1","CA-L227-2013_12539_6",86.683,0,100,719
"L227_2013_bin55","NP_662184.1","CA-L227-2013_56629_9",82.258,0,100,995
"L227_2013_bin55","NP_662185.1","CA-L227-2013_56629_8",81.538,0,99,614
"L227_2013_bin55","NP_662208.1","CA-L227-2013_49646_13",72.436,0,99,728
"L227_2013_bin55","NP_662384.1","CA-L227-2013_45147_3",86.885,0,100,681
"L227_2013_bin55","NP_662522.1","CA-L227-2013_58679_9",63.594,3.07e-96,100,275
"L227_2013_bin55","NP_662656.1","CA-L227-2013_188304_2",71.56,0,97,672
"L227_2013_bin55","NP_662713.1","CA-L227-2013_48024_7",84.116,0,100,802
"L227_2013_bin55","NP_662819.1","CA-L227-2013_26542_3",90,8.09e-41,100,125
"L227_2013_bin55","NP_662820.1","CA-L227-2013_26542_2",76.119,3.07e-69,96,201
"L227_2013_bin55","NP_662836.1","CA-L227-2013_16957_18",91.758,0,100,1064
"L227_2013_bin55","NP_662868.1","CA-L227-2013_4850_12",73.653,0,93,522
"L227_2013_bin55","NP_662894.1","CA-L227-2013_127618_34",70.652,2.61e-80,76,237
"L227_2013_bin55","NP_662895.1","CA-L227-2013_127618_35",91.108,0,100,1397
"L227_2013_bin55","NP_663024.1","CA-L227-2013_68130_42",89.13,0,100,504
"L227_2013_bin55","NP_663025.1","CA-L227-2013_68130_41",72.089,0,100,825
"L227_2013_bin55","NP_663026.1","CA-L227-2013_68130_40",83.095,0,100,738
"L227_2013_bin56","NP_660934.1","CA-L227-2013_32835_21",68.546,1.36e-179,99,496
"L227_2013_bin56","NP_661548.1","CA-L227-2013_110251_12",56.579,6.89e-96,100,275
"L227_2013_bin56","NP_661954.1","CA-L227-2013_117798_7",71.94,0,97,518
"L227_2013_bin56","NP_661968.1","CA-L227-2013_209992_3",65.608,1.47e-88,98,254
"L227_2013_bin56","NP_662184.1","CA-L227-2013_2279_22",81.935,0,100,996
"L227_2013_bin56","NP_662185.1","CA-L227-2013_2279_21",86.416,0,88,608
"L227_2013_bin56","NP_662208.1","CA-L227-2013_25854_19",75.955,0,95,746
"L227_2013_bin56","NP_662384.1","CA-L227-2013_96421_19",86.885,0,100,679
"L227_2013_bin56","NP_662522.1","CA-L227-2013_29926_30",68.545,1.51e-97,100,278
"L227_2013_bin56","NP_662656.1","CA-L227-2013_32835_22",70.429,0,98,669
"L227_2013_bin56","NP_662713.1","CA-L227-2013_55825_85",83.705,0,100,792
"L227_2013_bin56","NP_662819.1","CA-L227-2013_55825_8",93.75,2.59e-50,100,149
"L227_2013_bin56","NP_662820.1","CA-L227-2013_55825_7",79.104,3.17e-72,96,209
"L227_2013_bin56","NP_662836.1","CA-L227-2013_20535_30",91.392,0,100,1060
"L227_2013_bin56","NP_662868.1","CA-L227-2013_20535_18",69.277,2.04e-166,92,464
"L227_2013_bin56","NP_662894.1","CA-L227-2013_8909_22",96,2.78e-72,43,216
"L227_2013_bin56","NP_662895.1","CA-L227-2013_8909_23",89.74,0,100,1382
"L227_2013_bin56","NP_663024.1","CA-L227-2013_147910_17",89.493,0,100,509
"L227_2013_bin56","NP_663025.1","CA-L227-2013_147910_16",72.222,0,100,824
"L227_2013_bin56","NP_663026.1","CA-L227-2013_147910_15",81.905,0,100,729
"L227_enr_S_6D_bin01","NP_660934.1","L227_S_6D_18_40",70.414,0,100,508
"L227_enr_S_6D_bin01","NP_661538.1","L227_S_6D_2_331",68.056,9.48e-75,100,216
"L227_enr_S_6D_bin01","NP_661549.1","L227_S_6D_2_339",58.642,1.29e-67,73,202
"L227_enr_S_6D_bin01","NP_661954.1","L227_S_6D_48_7",74.164,0,96,520
"L227_enr_S_6D_bin01","NP_661968.1","L227_S_6D_43_83",67.725,1.91e-91,98,262
"L227_enr_S_6D_bin01","NP_661979.1","L227_S_6D_23_128",85.082,0,100,1082
"L227_enr_S_6D_bin01","NP_661980.1","L227_S_6D_23_127",86.935,0,100,719
"L227_enr_S_6D_bin01","NP_662184.1","L227_S_6D_6_248",81.774,0,100,988
"L227_enr_S_6D_bin01","NP_662185.1","L227_S_6D_6_249",86.686,0,90,624
"L227_enr_S_6D_bin01","NP_662208.1","L227_S_6D_48_17",72.863,0,99,734
"L227_enr_S_6D_bin01","NP_662269.1","L227_S_6D_8_47",60.563,1.83e-63,58,197
"L227_enr_S_6D_bin01","NP_662384.1","L227_S_6D_55_53",83.936,6.67e-159,68,444
"L227_enr_S_6D_bin01","NP_662522.1","L227_S_6D_2_221",61.033,5.85e-87,100,252
"L227_enr_S_6D_bin01","NP_662656.1","L227_S_6D_18_39",71.528,0,96,670
"L227_enr_S_6D_bin01","NP_662713.1","L227_S_6D_2_569",83.221,0,100,787
"L227_enr_S_6D_bin01","NP_662819.1","L227_S_6D_2_462",96.25,4.53e-51,100,151
"L227_enr_S_6D_bin01","NP_662820.1","L227_S_6D_2_461",76.866,3.07e-70,96,204
"L227_enr_S_6D_bin01","NP_662836.1","L227_S_6D_2_450",92.308,0,100,1068
"L227_enr_S_6D_bin01","NP_662868.1","L227_S_6D_2_439",68,3.03e-168,91,469
"L227_enr_S_6D_bin01","NP_662894.1","L227_S_6D_2_264",55.777,2.91e-81,100,239
"L227_enr_S_6D_bin01","NP_662895.1","L227_S_6D_2_263",90.424,0,100,1381
"L227_enr_S_6D_bin01","NP_663024.1","L227_S_6D_2_421",89.855,0,100,509
"L227_enr_S_6D_bin01","NP_663025.1","L227_S_6D_2_420",73.655,0,100,842
"L227_enr_S_6D_bin01","NP_663026.1","L227_S_6D_2_419",83.532,0,99,733
"L304_enr_S_6D_bin01","NP_660934.1","L304_S_6D_1_254",68.249,3.88e-167,99,465
"L304_enr_S_6D_bin01","NP_661538.1","L304_S_6D_0_305",69.444,6.68e-74,100,214
"L304_enr_S_6D_bin01","NP_661548.1","L304_S_6D_0_297",63.877,4.15e-105,100,299
"L304_enr_S_6D_bin01","NP_661549.1","L304_S_6D_0_296",56.085,3.66e-70,86,210
"L304_enr_S_6D_bin01","NP_661954.1","L304_S_6D_0_818",73.716,0,96,521
"L304_enr_S_6D_bin01","NP_661968.1","L304_S_6D_5_34",64.021,1.94e-87,98,252
"L304_enr_S_6D_bin01","NP_661979.1","L304_S_6D_5_112",86.23,0,100,1090
"L304_enr_S_6D_bin01","NP_661980.1","L304_S_6D_5_111",87.94,0,100,732
"L304_enr_S_6D_bin01","NP_662184.1","L304_S_6D_0_676",80.806,0,100,993
"L304_enr_S_6D_bin01","NP_662185.1","L304_S_6D_0_675",80.808,0,99,619
"L304_enr_S_6D_bin01","NP_662208.1","L304_S_6D_8_68",79.101,0,95,766
"L304_enr_S_6D_bin01","NP_662269.1","L304_S_6D_0_584",61.932,1.42e-76,72,232
"L304_enr_S_6D_bin01","NP_662384.1","L304_S_6D_0_520",87.978,0,100,687
"L304_enr_S_6D_bin01","NP_662522.1","L304_S_6D_3_74",60.185,2.77e-88,100,255
"L304_enr_S_6D_bin01","NP_662656.1","L304_S_6D_1_258",70.413,0,97,666
"L304_enr_S_6D_bin01","NP_662713.1","L304_S_6D_3_109",83.445,0,100,799
"L304_enr_S_6D_bin01","NP_662819.1","L304_S_6D_1_227",90,9.14e-41,100,125
"L304_enr_S_6D_bin01","NP_662820.1","L304_S_6D_1_226",73.381,8.99e-68,100,197
"L304_enr_S_6D_bin01","NP_662836.1","L304_S_6D_2_69",92.674,0,100,1077
"L304_enr_S_6D_bin01","NP_662868.1","L304_S_6D_0_412",74.699,0,92,505
"L304_enr_S_6D_bin01","NP_662894.1","L304_S_6D_2_144",67.526,2.24e-80,77,237
"L304_enr_S_6D_bin01","NP_662895.1","L304_S_6D_2_145",91.245,0,100,1399
"L304_enr_S_6D_bin01","NP_663024.1","L304_S_6D_1_142",89.855,0,100,511
"L304_enr_S_6D_bin01","NP_663025.1","L304_S_6D_1_141",74.674,0,100,833
"L304_enr_S_6D_bin01","NP_663026.1","L304_S_6D_1_140",84.048,0,100,742
"L442_2011_2014_bin64","NP_660934.1","CA-L442_158724_3",66.272,7.67e-174,100,482
"L442_2011_2014_bin64","NP_661538.1","CA-L442_220884_34",65.972,8.39e-74,100,213
"L442_2011_2014_bin64","NP_661954.1","CA-L442_67152_9",74.772,0,96,534
"L442_2011_2014_bin64","NP_661968.1","CA-L442_43654_5",67.196,7.8e-97,98,275
"L442_2011_2014_bin64","NP_661979.1","CA-L442_251119_17",85.246,0,100,1086
"L442_2011_2014_bin64","NP_661980.1","CA-L442_251119_16",86.181,0,100,710
"L442_2011_2014_bin64","NP_662184.1","CA-L442_352806_38",81.774,0,100,994
"L442_2011_2014_bin64","NP_662185.1","CA-L442_352806_37",83.471,0,93,612
"L442_2011_2014_bin64","NP_662208.1","CA-L442_158724_7",72.65,0,99,739
"L442_2011_2014_bin64","NP_662384.1","CA-L442_28423_8",84.426,0,100,668
"L442_2011_2014_bin64","NP_662522.1","CA-L442_183135_34",56.075,1.4e-72,99,215
"L442_2011_2014_bin64","NP_662656.1","CA-L442_158724_5",70.956,3.99e-149,60,422
"L442_2011_2014_bin64","NP_662713.1","CA-L442_337546_7",84.116,0,100,797
"L442_2011_2014_bin64","NP_662819.1","CA-L442_301530_10",95,8.29e-51,100,150
"L442_2011_2014_bin64","NP_662820.1","CA-L442_301530_9",79.104,3.99e-72,96,209
"L442_2011_2014_bin64","NP_662868.1","CA-L442_344656_10",67.378,8.89e-164,92,457
"L442_2011_2014_bin64","NP_662894.1","CA-L442_360839_23",60.55,2.72e-80,80,237
"L442_2011_2014_bin64","NP_662895.1","CA-L442_360839_24",87.278,0,100,1338
"L442_2011_2014_bin64","NP_663024.1","CA-L442_273925_8",90.58,0,100,513
"L442_2011_2014_bin64","NP_663025.1","CA-L442_273925_7",73.333,0,100,833
"L442_2011_2014_bin64","NP_663026.1","CA-L442_273925_6",82.816,0,99,732
"Ptc_aestuarii_DSM_271","NP_660934.1","WP_012506784.1",64.793,3.26e-174,100,483
"Ptc_aestuarii_DSM_271","NP_661538.1","WP_012505338.1",61.6,2.19e-56,87,169
"Ptc_aestuarii_DSM_271","NP_661548.1","WP_012505347.1",62.332,3.84e-88,99,256
"Ptc_aestuarii_DSM_271","NP_661549.1","WP_081429353.1",54.491,8.02e-64,76,194
"Ptc_aestuarii_DSM_271","NP_661954.1","WP_012505780.1",74.39,0,95,520
"Ptc_aestuarii_DSM_271","NP_661968.1","WP_012505714.1",65.054,4.89e-86,96,248
"Ptc_aestuarii_DSM_271","NP_661979.1","WP_012505662.1",85.41,0,100,1085
"Ptc_aestuarii_DSM_271","NP_661980.1","WP_012505661.1",85.678,0,99,709
"Ptc_aestuarii_DSM_271","NP_662184.1","WP_012505990.1",79.549,0,100,938
"Ptc_aestuarii_DSM_271","NP_662185.1","WP_012505991.1",77.892,0,99,607
"Ptc_aestuarii_DSM_271","NP_662208.1","WP_012506019.1",76.957,0,97,769
"Ptc_aestuarii_DSM_271","NP_662269.1","WP_012505718.1",47.059,2.93e-69,98,213
"Ptc_aestuarii_DSM_271","NP_662384.1","WP_012506146.1",80.654,0,100,629
"Ptc_aestuarii_DSM_271","NP_662522.1","WP_012505106.1",79.675,5.1e-66,59,200
"Ptc_aestuarii_DSM_271","NP_662656.1","WP_012506351.1",84.529,0,99,802
"Ptc_aestuarii_DSM_271","NP_662713.1","WP_012506415.1",81.839,0,99,760
"Ptc_aestuarii_DSM_271","NP_662819.1","WP_012506505.1",91.358,5.69e-41,100,125
"Ptc_aestuarii_DSM_271","NP_662820.1","WP_012506506.1",74.82,1.49e-72,100,210
"Ptc_aestuarii_DSM_271","NP_662836.1","WP_012506521.1",91.758,0,100,1061
"Ptc_aestuarii_DSM_271","NP_662868.1","WP_012506542.1",71.077,1.06e-165,91,462
"Ptc_aestuarii_DSM_271","NP_662894.1","WP_012504869.1",65.5,8.02e-83,81,243
"Ptc_aestuarii_DSM_271","NP_662895.1","WP_012504868.1",84.268,0,100,1284
"Ptc_aestuarii_DSM_271","NP_663024.1","WP_012506570.1",85.87,9.83e-180,100,492
"Ptc_aestuarii_DSM_271","NP_663025.1","WP_012506571.1",72.998,0,100,824
"Ptc_aestuarii_DSM_271","NP_663026.1","WP_012506572.1",81.429,0,100,725
