"subject_name","qseqid","sseqid","pident","evalue","qcovhsp","bitscore"
"Chl_tepidum_TLS","WP_012507598.1","NP_661910.1",56.436,1.26e-41,100,128
"Chl_tepidum_TLS","WP_012507599.1","NP_661911.1",68.512,1.63e-149,100,416
"Chl_tepidum_TLS","WP_012507601.1","NP_661913.1",76.884,0,99,967
"Chl_tepidum_TLS","WP_012508058.1","NP_662138.1",79.336,1.23e-166,100,459
"Chl_tepidum_TLS","WP_012508059.1","NP_662137.1",64.179,2.76e-175,99,486
"Chl_tepidum_TLS","WP_012508060.1","NP_662136.1",64.286,4.29e-132,100,371
"Chl_tepidum_TLS","WP_012508062.1","NP_662134.1",80.518,0,100,1126
"Chl_tepidum_TLS","WP_012508090.1","NP_661396.1",76.534,0,100,1515
"Chl_tepidum_TLS","WP_012508091.1","NP_661395.1",83.92,7.94e-130,100,359
"Chl_tepidum_TLS","WP_012508092.1","NP_661394.1",79.412,6.66e-172,100,474
"Chl_tepidum_TLS","WP_012508102.1","NP_661023.1",80,0,100,823
"Chl_tepidum_TLS","WP_012508569.1","NP_661675.1",60.317,7.53e-52,65,160
"Chl_tepidum_TLS","WP_012508570.1","NP_661673.1",71.681,3.95e-123,99,345
"Chl_tepidum_TLS","WP_012508571.1","NP_661672.1",83.857,0,83,859
"Chl_tepidum_TLS","WP_012508979.1","NP_663114.1",44.474,1.43e-103,99,306
"Chl_tepidum_TLS","WP_012508980.1","NP_663115.1",62.403,2.79e-114,100,325
"Chl_tepidum_TLS","WP_012508982.1","NP_663117.1",85.246,0,99,1004
"Chl_tepidum_TLS","WP_012508983.1","NP_663118.1",67.069,1.61e-165,100,460
"Chl_tepidum_TLS","WP_012508985.1","NP_661751.1",68.367,8.05e-49,100,146
"Chl_tepidum_TLS","WP_012508987.1","NP_661749.1",82.353,5.91e-72,100,206
"Chl_tepidum_TLS","WP_012508989.1","NP_661748.1",73.875,0,100,909
"Chl_tepidum_TLS","WP_012508990.1","NP_661747.1",86.351,0,100,677
"Chl_tepidum_TLS","WP_012508991.1","NP_663122.1",80.193,0,99,714
"Chl_tepidum_TLS","WP_012508992.1","NP_663123.1",72.072,7.66e-59,100,172
"Chl_tepidum_TLS","WP_012508993.1","NP_663124.1",60.965,0,100,575
"Chl_tepidum_TLS","WP_041526868.1","NP_661750.1",82.5,2.95e-72,95,207
"Ignavibacterium_album_JCM_16511_outgroup","WP_012508091.1","WP_014561657.1",39.623,6.06e-41,98,137
"Ignavibacterium_album_JCM_16511_outgroup","WP_012508102.1","WP_014559967.1",58.557,0,100,604
"L227_2013_bin22","WP_012508058.1","CA-L227-2013_198574_54",90.037,0,100,517
"L227_2013_bin22","WP_012508059.1","CA-L227-2013_198574_53",82.687,0,99,595
"L227_2013_bin22","WP_012508060.1","CA-L227-2013_198574_52",72.101,8.47e-152,100,421
"L227_2013_bin22","WP_012508062.1","CA-L227-2013_198574_50",89.329,0,100,1249
"L227_2013_bin22","WP_012508102.1","CA-L227-2013_11925_25",90.083,0,100,928
"L227_2013_bin22","WP_012508569.1","CA-L227-2013_103260_99",77.215,1.14e-91,81,261
"L227_2013_bin22","WP_012508570.1","CA-L227-2013_103260_98",85.463,9.83e-148,100,407
"L227_2013_bin22","WP_012508571.1","CA-L227-2013_103260_97",93.357,0,100,1123
"L227_2013_bin22","WP_012508572.1","CA-L227-2013_103260_96",88.95,0,100,628
"L227_2013_bin55","WP_012506866.1","CA-L227-2013_85055_12",61.157,2.04e-53,83,161
"L227_2013_bin55","WP_012506867.1","CA-L227-2013_85055_13",70.588,1.64e-54,100,161
"L227_2013_bin55","WP_012506868.1","CA-L227-2013_85055_14",66.667,5.97e-62,100,182
"L227_2013_bin55","WP_012506869.1","CA-L227-2013_85055_15",84.419,0,100,739
"L227_2013_bin55","WP_012508058.1","CA-L227-2013_147380_10",92.989,0,100,528
"L227_2013_bin55","WP_012508059.1","CA-L227-2013_147380_9",84.179,0,99,604
"L227_2013_bin55","WP_012508060.1","CA-L227-2013_147380_8",80.435,3.41e-172,100,473
"L227_2013_bin55","WP_012508062.1","CA-L227-2013_147380_6",90.244,0,100,1241
"L227_2013_bin55","WP_012508102.1","CA-L227-2013_177854_13",90.702,0,100,935
"L227_2013_bin55","WP_012508569.1","CA-L227-2013_151003_1",82.292,3.85e-54,49,164
"L227_2013_bin55","WP_012508570.1","CA-L227-2013_4365_37",85.903,2.31e-150,100,414
"L227_2013_bin55","WP_012508571.1","CA-L227-2013_4365_36",95.105,0,100,1139
"L227_2013_bin55","WP_012508572.1","CA-L227-2013_4365_35",90.884,0,100,640
"L227_2013_bin55","WP_012508979.1","CA-L227-2013_58483_20",45.455,6.85e-105,100,310
"L227_2013_bin55","WP_012508980.1","CA-L227-2013_58483_19",64.341,6.88e-129,100,362
"L227_2013_bin55","WP_012508981.1","CA-L227-2013_58483_18",48.819,4.92e-45,98,139
"L227_2013_bin55","WP_012508982.1","CA-L227-2013_58483_17",87.823,0,99,1012
"L227_2013_bin55","WP_012508983.1","CA-L227-2013_58483_16",72.81,0,100,517
"L227_2013_bin55","WP_012508984.1","CA-L227-2013_58483_15",51.282,8.12e-53,100,161
"L227_2013_bin55","WP_012508985.1","CA-L227-2013_58483_14",74.227,6.67e-52,100,154
"L227_2013_bin55","WP_012508987.1","CA-L227-2013_58483_12",90.756,1.59e-78,100,223
"L227_2013_bin55","WP_012508989.1","CA-L227-2013_58483_10",82.149,0,99,1019
"L227_2013_bin55","WP_012508990.1","CA-L227-2013_58483_9",91.086,0,100,708
"L227_2013_bin55","WP_012508991.1","CA-L227-2013_58483_8",86.571,0,100,774
"L227_2013_bin55","WP_012508992.1","CA-L227-2013_58483_7",85.586,1.81e-70,100,202
"L227_2013_bin55","WP_012508993.1","CA-L227-2013_58483_6",67.92,0,99,634
"L227_2013_bin55","WP_012508994.1","CA-L227-2013_58483_5",85.897,6.73e-48,100,142
"L227_2013_bin55","WP_041526868.1","CA-L227-2013_58483_13",86.508,4.11e-72,100,207
"L227_2013_bin56","WP_012508058.1","CA-L227-2013_3745_10",90.775,0,100,514
"L227_2013_bin56","WP_012508059.1","CA-L227-2013_3745_9",79.403,0,99,582
"L227_2013_bin56","WP_012508060.1","CA-L227-2013_3745_8",68.478,1.2e-150,100,418
"L227_2013_bin56","WP_012508062.1","CA-L227-2013_3745_6",89.482,0,100,1256
"L227_2013_bin56","WP_012508102.1","CA-L227-2013_116384_1",89.815,0,89,827
"L227_2013_bin56","WP_012508569.1","CA-L227-2013_45385_35",74.522,7.92e-87,81,249
"L227_2013_bin56","WP_012508570.1","CA-L227-2013_45385_34",84.141,4.17e-145,100,400
"L227_2013_bin56","WP_012508571.1","CA-L227-2013_45385_33",93.706,0,100,1124
"L227_2013_bin56","WP_012508572.1","CA-L227-2013_45385_32",88.611,0,99,611
"L227_enr_S_6D_bin01","WP_012506866.1","L227_S_6D_2_94",60,2.56e-63,100,187
"L227_enr_S_6D_bin01","WP_012506867.1","L227_S_6D_2_93",67.647,1.34e-48,100,146
"L227_enr_S_6D_bin01","WP_012506868.1","L227_S_6D_2_92",62.205,8.72e-52,100,156
"L227_enr_S_6D_bin01","WP_012506869.1","L227_S_6D_2_91",84.186,0,100,738
"L227_enr_S_6D_bin01","WP_012508058.1","L227_S_6D_43_96",90.037,0,100,512
"L227_enr_S_6D_bin01","WP_012508059.1","L227_S_6D_43_95",80.119,0,100,590
"L227_enr_S_6D_bin01","WP_012508060.1","L227_S_6D_43_94",78.261,2.88e-166,100,458
"L227_enr_S_6D_bin01","WP_012508062.1","L227_S_6D_43_92",90.854,0,100,1216
"L227_enr_S_6D_bin01","WP_012508102.1","L227_S_6D_23_94",89.463,0,100,912
"L227_enr_S_6D_bin01","WP_012508569.1","L227_S_6D_6_279",80.769,1.48e-93,80,266
"L227_enr_S_6D_bin01","WP_012508570.1","L227_S_6D_6_280",85.841,3.54e-149,99,410
"L227_enr_S_6D_bin01","WP_012508571.1","L227_S_6D_6_281",93.007,0,100,1118
"L227_enr_S_6D_bin01","WP_012508572.1","L227_S_6D_6_282",91.436,0,100,640
"L227_enr_S_6D_bin01","WP_012508979.1","L227_S_6D_18_163",46.234,1.7e-109,100,322
"L227_enr_S_6D_bin01","WP_012508980.1","L227_S_6D_18_164",62.016,3.54e-124,100,350
"L227_enr_S_6D_bin01","WP_012508982.1","L227_S_6D_18_166",86.9,0,99,1010
"L227_enr_S_6D_bin01","WP_012508983.1","L227_S_6D_18_167",70.552,1.94e-178,98,493
"L227_enr_S_6D_bin01","WP_012508985.1","L227_S_6D_18_169",67.01,1.76e-47,100,143
"L227_enr_S_6D_bin01","WP_012508987.1","L227_S_6D_18_171",90.756,3.16e-79,100,225
"L227_enr_S_6D_bin01","WP_012508989.1","L227_S_6D_18_173",81.142,0,100,1001
"L227_enr_S_6D_bin01","WP_012508990.1","L227_S_6D_18_174",91.365,0,100,701
"L227_enr_S_6D_bin01","WP_012508991.1","L227_S_6D_18_175",87.29,0,100,768
"L227_enr_S_6D_bin01","WP_012508992.1","L227_S_6D_18_176",82.883,1.13e-68,100,197
"L227_enr_S_6D_bin01","WP_012508993.1","L227_S_6D_18_178",70.667,0,99,664
"L227_enr_S_6D_bin01","WP_012508994.1","L227_S_6D_18_179",84.615,3.58e-46,100,138
"L227_enr_S_6D_bin01","WP_041526868.1","L227_S_6D_18_170",88.596,6.84e-72,90,207
"L304_enr_S_6D_bin01","WP_012506866.1","L304_S_6D_4_161",58.621,4.66e-62,100,184
"L304_enr_S_6D_bin01","WP_012506867.1","L304_S_6D_4_162",68.317,4.2e-48,99,145
"L304_enr_S_6D_bin01","WP_012506868.1","L304_S_6D_4_163",76.86,3.27e-67,98,195
"L304_enr_S_6D_bin01","WP_012506869.1","L304_S_6D_4_164",80.465,0,100,715
"L304_enr_S_6D_bin01","WP_012508058.1","L304_S_6D_5_22",89.668,0,100,515
"L304_enr_S_6D_bin01","WP_012508059.1","L304_S_6D_5_23",76.558,0,100,568
"L304_enr_S_6D_bin01","WP_012508060.1","L304_S_6D_5_24",68.478,3.07e-149,100,415
"L304_enr_S_6D_bin01","WP_012508062.1","L304_S_6D_5_26",87.5,0,100,1196
"L304_enr_S_6D_bin01","WP_012508102.1","L304_S_6D_0_640",90.083,0,100,928
"L304_enr_S_6D_bin01","WP_012508569.1","L304_S_6D_0_619",75.641,1.54e-87,80,251
"L304_enr_S_6D_bin01","WP_012508570.1","L304_S_6D_0_618",82.379,4.83e-147,100,405
"L304_enr_S_6D_bin01","WP_012508571.1","L304_S_6D_0_617",90.909,0,100,1104
"L304_enr_S_6D_bin01","WP_012508572.1","L304_S_6D_0_616",88.122,0,100,649
"L304_enr_S_6D_bin01","WP_012508979.1","L304_S_6D_4_213",44.211,4.22e-107,99,315
"L304_enr_S_6D_bin01","WP_012508980.1","L304_S_6D_4_212",63.566,1.03e-124,100,351
"L304_enr_S_6D_bin01","WP_012508981.1","L304_S_6D_4_211",50.4,1.85e-42,98,133
"L304_enr_S_6D_bin01","WP_012508982.1","L304_S_6D_4_210",84.686,0,99,1000
"L304_enr_S_6D_bin01","WP_012508983.1","L304_S_6D_4_209",70.393,2.63e-179,100,496
"L304_enr_S_6D_bin01","WP_012508985.1","L304_S_6D_4_207",67.01,2.97e-50,100,150
"L304_enr_S_6D_bin01","WP_012508987.1","L304_S_6D_4_205",87.395,9.11e-77,100,219
"L304_enr_S_6D_bin01","WP_012508989.1","L304_S_6D_4_203",82.556,0,100,1006
"L304_enr_S_6D_bin01","WP_012508990.1","L304_S_6D_4_202",91.365,0,100,706
"L304_enr_S_6D_bin01","WP_012508991.1","L304_S_6D_4_201",82.938,0,100,724
"L304_enr_S_6D_bin01","WP_012508992.1","L304_S_6D_4_200",77.477,4.92e-64,100,187
"L304_enr_S_6D_bin01","WP_012508993.1","L304_S_6D_4_199",69.178,0,96,644
"L304_enr_S_6D_bin01","WP_041526868.1","L304_S_6D_4_206",77.311,1.65e-65,94,191
"L442_2011_2014_bin64","WP_012506866.1","CA-L442_368698_2",57.534,1.35e-56,100,169
"L442_2011_2014_bin64","WP_012506867.1","CA-L442_368698_3",64.706,9.13e-50,100,149
"L442_2011_2014_bin64","WP_012506868.1","CA-L442_368698_4",56.667,7.51e-47,97,143
"L442_2011_2014_bin64","WP_012506869.1","CA-L442_368698_5",78.605,0,100,684
"L442_2011_2014_bin64","WP_012508058.1","CA-L442_263793_13",88.192,0,100,514
"L442_2011_2014_bin64","WP_012508059.1","CA-L442_263793_12",83.976,0,100,610
"L442_2011_2014_bin64","WP_012508060.1","CA-L442_263793_11",74.275,1.72e-162,100,448
"L442_2011_2014_bin64","WP_012508062.1","CA-L442_263793_9",86.128,0,100,1199
"L442_2011_2014_bin64","WP_012508569.1","CA-L442_352806_29",77.707,1.16e-90,81,258
"L442_2011_2014_bin64","WP_012508570.1","CA-L442_352806_28",88.987,5.01e-155,100,425
"L442_2011_2014_bin64","WP_012508571.1","CA-L442_352806_27",92.657,0,100,1115
"L442_2011_2014_bin64","WP_012508572.1","CA-L442_352806_26",90.141,0,98,636
"L442_2011_2014_bin64","WP_012508979.1","CA-L442_244829_33",46.429,2.86e-96,99,286
"L442_2011_2014_bin64","WP_012508980.1","CA-L442_244829_32",62.403,2.02e-121,100,343
"L442_2011_2014_bin64","WP_012508982.1","CA-L442_244829_30",85.455,0,100,1005
"L442_2011_2014_bin64","WP_012508983.1","CA-L442_244829_29",69.789,2.64e-180,100,498
"L442_2011_2014_bin64","WP_012508985.1","CA-L442_244829_27",69.072,8.23e-50,100,149
"L442_2011_2014_bin64","WP_012508987.1","CA-L442_244829_25",89.916,1.47e-78,100,223
"L442_2011_2014_bin64","WP_012508989.1","CA-L442_244829_23",80.796,0,100,1001
"L442_2011_2014_bin64","WP_012508990.1","CA-L442_244829_22",90.251,0,100,693
"L442_2011_2014_bin64","WP_012508991.1","CA-L442_244829_21",86.811,0,100,767
"L442_2011_2014_bin64","WP_012508992.1","CA-L442_244829_20",81.982,1.05e-68,100,197
"L442_2011_2014_bin64","WP_012508993.1","CA-L442_244829_18",67.912,0,100,637
"L442_2011_2014_bin64","WP_012508994.1","CA-L442_244829_17",88.462,1.38e-48,100,144
"L442_2011_2014_bin64","WP_041526868.1","CA-L442_244829_26",88.43,6.92e-77,96,219
"Ptc_aestuarii_DSM_271","WP_012506866.1","WP_012504611.1",49.655,9.59e-49,100,150
"Ptc_aestuarii_DSM_271","WP_012506867.1","WP_012504612.1",60.784,1.3e-43,100,134
"Ptc_aestuarii_DSM_271","WP_012506869.1","WP_012504614.1",70,0,100,624
"Ptc_aestuarii_DSM_271","WP_012508102.1","WP_012506694.1",40.452,3.17e-123,100,365
"Ptc_aestuarii_DSM_271","WP_012508569.1","WP_012505440.1",60.897,1.02e-67,80,201
"Ptc_aestuarii_DSM_271","WP_012508570.1","WP_012505438.1",76.549,4.98e-133,99,370
"Ptc_aestuarii_DSM_271","WP_012508571.1","WP_012505437.1",82.867,0,100,1024
"Ptc_aestuarii_DSM_271","WP_012508572.1","WP_012505436.1",77.654,0,99,573
"Ptc_aestuarii_DSM_271","WP_012508979.1","WP_012504644.1",46.316,1.32e-106,99,314
"Ptc_aestuarii_DSM_271","WP_012508980.1","WP_012504643.1",65.116,4.09e-132,100,370
"Ptc_aestuarii_DSM_271","WP_012508981.1","WP_012504642.1",48.413,5.06e-43,98,134
"Ptc_aestuarii_DSM_271","WP_012508982.1","WP_012504641.1",82.514,0,99,990
"Ptc_aestuarii_DSM_271","WP_012508983.1","WP_012504640.1",66.465,8.53e-171,100,474
"Ptc_aestuarii_DSM_271","WP_012508985.1","WP_012504638.1",67.01,8.54e-49,100,146
"Ptc_aestuarii_DSM_271","WP_012508987.1","WP_012504636.1",85.714,5.94e-76,100,217
"Ptc_aestuarii_DSM_271","WP_012508989.1","WP_012504634.1",74.913,0,100,921
"Ptc_aestuarii_DSM_271","WP_012508990.1","WP_012504633.1",90.808,0,100,699
"Ptc_aestuarii_DSM_271","WP_012508991.1","WP_012504632.1",82.734,0,100,730
"Ptc_aestuarii_DSM_271","WP_012508992.1","WP_012504631.1",76.577,1.16e-62,100,182
"Ptc_aestuarii_DSM_271","WP_012508993.1","WP_012504630.1",61.81,0,99,580
"Ptc_aestuarii_DSM_271","WP_012508994.1","WP_012504629.1",79.452,1.19e-42,95,129
"Ptc_aestuarii_DSM_271","WP_041526868.1","WP_012504637.1",78.049,9.68e-71,98,204
